#Fig C9. Drag Coefficient for C-C thermal material
0.106544	0.748180
0.164566	0.746116
0.271646	0.744308
0.373917	0.761401
0.511517	0.797604
0.675482	0.855238
0.790388	0.912616
0.905032	0.984187
0.979581	1.05318
1.08557	1.11052
1.19606	1.16550
1.29352	1.20150
1.47594	1.22611
1.67702	1.20586
1.79320	1.19464
1.94094	1.16465
2.05725	1.14633
2.28951	1.12861
2.66900	1.10929
3.26675	1.10531
4.99736	1.10485
