stage:1
4.8	-2988316.629	3222751.704	2392457.143
4.9	-2988363.63	3222708.121	2392457.143
5	-2988410.631	3222664.538	2392457.143
5.1	-2988457.63	3222620.954	2392457.143
5.2	-2988504.63	3222577.369	2392457.143
5.3	-2988551.628	3222533.784	2392457.143
5.4	-2988598.626	3222490.198	2392457.143
5.5	-2988645.623	3222446.611	2392457.143
5.6	-2988692.62	3222403.023	2392457.143
5.7	-2988739.616	3222359.435	2392457.143
5.8	-2988786.611	3222315.846	2392457.143
5.9	-2988833.606	3222272.257	2392457.143
6	-2988880.6	3222228.667	2392457.143
6.1	-2988927.593	3222185.076	2392457.143
6.2	-2988974.586	3222141.484	2392457.143
6.3	-2989021.578	3222097.892	2392457.143
6.4	-2989068.57	3222054.299	2392457.143
6.5	-2989115.56	3222010.706	2392457.143
6.6	-2989162.551	3221967.111	2392457.143
6.7	-2989209.54	3221923.516	2392457.143
6.8	-2989256.529	3221879.921	2392457.143
6.9	-2989303.518	3221836.324	2392457.143
7	-2989350.505	3221792.727	2392457.143
7.1	-2989397.492	3221749.13	2392457.143
7.2	-2989444.479	3221705.531	2392457.143
7.3	-2989491.465	3221661.932	2392457.143
7.4	-2989538.45	3221618.332	2392457.143
7.5	-2989585.434	3221574.732	2392457.143
7.6	-2989632.418	3221531.131	2392457.143
7.7	-2989679.401	3221487.529	2392457.143
7.8	-2989726.384	3221443.926	2392457.143
7.9	-2989773.366	3221400.323	2392457.143
8	-2989820.347	3221356.719	2392457.143
8.1	-2989867.328	3221313.115	2392457.143
8.2	-2989914.308	3221269.509	2392457.143
8.3	-2989961.287	3221225.903	2392457.143
8.4	-2990008.266	3221182.297	2392457.143
8.5	-2990055.244	3221138.689	2392457.143
8.6	-2990102.222	3221095.081	2392457.143
8.7	-2990149.199	3221051.473	2392457.143
8.8	-2990196.175	3221007.863	2392457.143
8.9	-2990243.151	3220964.253	2392457.143
9	-2990290.126	3220920.643	2392457.143
9.1	-2990337.1	3220877.031	2392457.143
9.2	-2990384.074	3220833.419	2392457.143
9.3	-2990431.047	3220789.806	2392457.143
9.4	-2990478.019	3220746.193	2392457.143
9.5	-2990524.991	3220702.579	2392457.143
9.6	-2990571.962	3220658.964	2392457.143
9.7	-2990618.933	3220615.348	2392457.143
9.8	-2990665.902	3220571.732	2392457.143
9.9	-2990712.872	3220528.115	2392457.143
10	-2990759.84	3220484.497	2392457.143
10.1	-2990806.808	3220440.879	2392457.143
10.2	-2990853.776	3220397.26	2392457.143
10.3	-2990900.742	3220353.641	2392457.143
10.4	-2990947.708	3220310.02	2392457.143
10.5	-2990994.674	3220266.399	2392457.143
10.6	-2991041.639	3220222.778	2392457.143
10.7	-2991088.603	3220179.155	2392457.143
10.8	-2991135.566	3220135.532	2392457.143
10.9	-2991182.529	3220091.908	2392457.143
11	-2991229.491	3220048.284	2392457.143
11.1	-2991276.453	3220004.659	2392457.143
11.2	-2991323.414	3219961.033	2392457.143
11.3	-2991370.374	3219917.406	2392457.143
11.4	-2991417.334	3219873.779	2392457.143
11.5	-2991464.293	3219830.151	2392457.143
11.6	-2991511.252	3219786.523	2392457.143
11.7	-2991558.209	3219742.894	2392457.143
11.8	-2991605.166	3219699.264	2392457.143
11.9	-2991652.123	3219655.633	2392457.143
12	-2991699.079	3219612.002	2392457.143
12.1	-2991746.034	3219568.37	2392457.143
12.2	-2991792.989	3219524.737	2392457.143
12.3	-2991839.943	3219481.104	2392457.143
12.4	-2991886.896	3219437.47	2392457.143
12.5	-2991933.849	3219393.835	2392457.143
12.6	-2991980.801	3219350.2	2392457.143
12.7	-2992027.752	3219306.564	2392457.143
12.8	-2992074.703	3219262.927	2392457.143
12.9	-2992121.653	3219219.289	2392457.143
13	-2992168.603	3219175.651	2392457.143
13.1	-2992215.552	3219132.012	2392457.143
13.2	-2992262.5	3219088.373	2392457.143
13.3	-2992309.447	3219044.733	2392457.143
13.4	-2992356.394	3219001.092	2392457.143
13.5	-2992403.341	3218957.45	2392457.143
13.6	-2992450.286	3218913.808	2392457.143
13.7	-2992497.232	3218870.165	2392457.143
13.8	-2992544.176	3218826.521	2392457.143
13.9	-2992591.12	3218782.877	2392457.143
14	-2992638.063	3218739.232	2392457.143
14.1	-2992685.005	3218695.587	2392457.143
14.2	-2992731.947	3218651.94	2392457.143
14.3	-2992778.889	3218608.293	2392457.143
14.4	-2992825.829	3218564.645	2392457.143
14.5	-2992872.769	3218520.997	2392457.143
14.6	-2992919.709	3218477.348	2392457.143
14.7	-2992966.647	3218433.698	2392457.143
14.8	-2993013.585	3218390.048	2392457.143
14.9	-2993060.523	3218346.397	2392457.143
15	-2993107.459	3218302.745	2392457.143
15.1	-2993154.396	3218259.092	2392457.143
15.2	-2993201.331	3218215.439	2392457.143
15.3	-2993248.266	3218171.785	2392457.143
15.4	-2993295.2	3218128.131	2392457.143
15.5	-2993342.134	3218084.475	2392457.143
15.6	-2993389.067	3218040.819	2392457.143
15.7	-2993435.999	3217997.163	2392457.143
15.8	-2993482.931	3217953.505	2392457.143
15.9	-2993529.862	3217909.847	2392457.143
16	-2993576.792	3217866.189	2392457.143
16.1	-2993623.722	3217822.529	2392457.143
16.2	-2993670.651	3217778.869	2392457.143
16.3	-2993717.58	3217735.209	2392457.143
16.4	-2993764.508	3217691.547	2392457.143
16.5	-2993811.435	3217647.885	2392457.143
16.6	-2993858.362	3217604.222	2392457.143
16.7	-2993905.288	3217560.559	2392457.143
16.8	-2993952.213	3217516.895	2392457.143
16.9	-2993999.138	3217473.23	2392457.143
17	-2994046.062	3217429.564	2392457.143
17.1	-2994092.985	3217385.898	2392457.143
17.2	-2994139.908	3217342.231	2392457.143
17.3	-2994186.83	3217298.564	2392457.143
17.4	-2994233.751	3217254.895	2392457.143
17.5	-2994280.672	3217211.226	2392457.143
17.6	-2994327.593	3217167.557	2392457.143
17.7	-2994374.512	3217123.887	2392457.143
17.8	-2994421.431	3217080.216	2392457.143
17.9	-2994468.349	3217036.544	2392457.143
18	-2994515.267	3216992.872	2392457.143
18.1	-2994562.184	3216949.198	2392457.143
18.2	-2994609.101	3216905.525	2392457.143
18.3	-2994656.016	3216861.85	2392457.143
18.4	-2994702.932	3216818.175	2392457.143
18.5	-2994749.846	3216774.499	2392457.143
18.6	-2994796.76	3216730.823	2392457.143
18.7	-2994843.673	3216687.146	2392457.143
18.8	-2994890.586	3216643.468	2392457.143
18.9	-2994937.498	3216599.789	2392457.143
19	-2994984.409	3216556.11	2392457.143
19.1	-2995031.32	3216512.43	2392457.143
19.2	-2995078.23	3216468.75	2392457.143
19.3	-2995125.139	3216425.069	2392457.143
19.4	-2995172.048	3216381.387	2392457.143
19.5	-2995218.956	3216337.704	2392457.143
19.6	-2995265.864	3216294.021	2392457.143
19.7	-2995312.77	3216250.337	2392457.143
19.8	-2995359.677	3216206.652	2392457.143
19.9	-2995406.582	3216162.967	2392457.143
20	-2995453.487	3216119.281	2392457.143
20.1	-2995500.391	3216075.594	2392457.143
20.2	-2995547.295	3216031.906	2392457.143
20.3	-2995594.198	3215988.218	2392457.143
20.4	-2995641.101	3215944.53	2392457.143
20.5	-2995688.002	3215900.84	2392457.143
20.6	-2995734.903	3215857.15	2392457.143
20.7	-2995781.804	3215813.459	2392457.143
20.8	-2995828.704	3215769.768	2392457.143
20.9	-2995875.603	3215726.075	2392457.143
21	-2995922.502	3215682.383	2392457.143
21.1	-2995969.4	3215638.689	2392457.143
21.2	-2996016.297	3215594.995	2392457.143
21.3	-2996063.193	3215551.3	2392457.143
21.4	-2996110.089	3215507.604	2392457.143
21.5	-2996156.985	3215463.908	2392457.143
21.6	-2996203.88	3215420.211	2392457.143
21.7	-2996250.774	3215376.513	2392457.143
21.8	-2996297.667	3215332.815	2392457.143
21.9	-2996344.56	3215289.116	2392457.143
22	-2996391.452	3215245.416	2392457.143
22.1	-2996438.344	3215201.716	2392457.143
22.2	-2996485.235	3215158.015	2392457.143
22.3	-2996532.125	3215114.313	2392457.143
22.4	-2996579.015	3215070.61	2392457.143
22.5	-2996625.904	3215026.907	2392457.143
22.6	-2996672.792	3214983.203	2392457.143
22.7	-2996719.68	3214939.499	2392457.143
22.8	-2996766.567	3214895.794	2392457.143
22.9	-2996813.453	3214852.088	2392457.143
23	-2996860.339	3214808.381	2392457.143
23.1	-2996907.224	3214764.674	2392457.143
23.2	-2996954.109	3214720.966	2392457.143
23.3	-2997000.993	3214677.257	2392457.143
23.4	-2997047.876	3214633.548	2392457.143
23.5	-2997094.759	3214589.838	2392457.143
23.6	-2997141.641	3214546.127	2392457.143
23.7	-2997188.522	3214502.416	2392457.143
23.8	-2997235.403	3214458.704	2392457.143
23.9	-2997282.283	3214414.991	2392457.143
24	-2997329.162	3214371.278	2392457.143
24.1	-2997376.041	3214327.564	2392457.143
24.2	-2997422.919	3214283.849	2392457.143
24.3	-2997469.797	3214240.134	2392457.143
24.4	-2997516.674	3214196.417	2392457.143
24.5	-2997563.55	3214152.701	2392457.143
24.6	-2997610.426	3214108.983	2392457.143
24.7	-2997657.301	3214065.265	2392457.143
24.8	-2997704.175	3214021.546	2392457.143
24.9	-2997751.049	3213977.827	2392457.143
25	-2997797.922	3213934.106	2392457.143
25.1	-2997844.794	3213890.385	2392457.143
25.2	-2997891.666	3213846.664	2392457.143
25.3	-2997938.537	3213802.942	2392457.143
25.4	-2997985.408	3213759.219	2392457.143
25.5	-2998032.278	3213715.495	2392457.143
25.6	-2998079.147	3213671.771	2392457.143
25.7	-2998126.016	3213628.046	2392457.143
25.8	-2998172.884	3213584.32	2392457.143
25.9	-2998219.751	3213540.593	2392457.143
26	-2998266.618	3213496.866	2392457.143
26.1	-2998313.484	3213453.139	2392457.143
26.2	-2998360.349	3213409.41	2392457.143
26.3	-2998407.214	3213365.681	2392457.143
26.4	-2998454.078	3213321.951	2392457.143
26.5	-2998500.942	3213278.221	2392457.143
26.6	-2998547.804	3213234.49	2392457.143
26.7	-2998594.667	3213190.758	2392457.143
26.8	-2998641.528	3213147.025	2392457.143
26.9	-2998688.389	3213103.292	2392457.143
27	-2998735.25	3213059.558	2392457.143
27.1	-2998782.109	3213015.823	2392457.143
27.2	-2998828.968	3212972.088	2392457.143
27.3	-2998875.827	3212928.352	2392457.143
27.4	-2998922.685	3212884.616	2392457.143
27.5	-2998969.542	3212840.878	2392457.143
27.6	-2999016.398	3212797.14	2392457.143
27.7	-2999063.254	3212753.402	2392457.143
27.8	-2999110.109	3212709.662	2392457.143
27.9	-2999156.964	3212665.922	2392457.143
28	-2999203.818	3212622.181	2392457.143
28.1	-2999250.671	3212578.44	2392457.143
28.2	-2999297.524	3212534.698	2392457.143
28.3	-2999344.376	3212490.955	2392457.143
28.4	-2999391.227	3212447.212	2392457.143
28.5	-2999438.078	3212403.467	2392457.143
28.6	-2999484.928	3212359.723	2392457.143
28.7	-2999531.778	3212315.977	2392457.143
28.8	-2999578.626	3212272.231	2392457.143
28.9	-2999625.475	3212228.484	2392457.143
29	-2999672.322	3212184.736	2392457.143
29.1	-2999719.169	3212140.988	2392457.143
29.2	-2999766.015	3212097.239	2392457.143
29.3	-2999812.861	3212053.49	2392457.143
29.4	-2999859.706	3212009.739	2392457.143
29.5	-2999906.55	3211965.988	2392457.143
29.6	-2999953.394	3211922.237	2392457.143
29.7	-3000000.237	3211878.484	2392457.143
29.8	-3000047.08	3211834.731	2392457.143
29.9	-3000093.922	3211790.977	2392457.143
30	-3000140.763	3211747.223	2392457.143
30.1	-3000187.603	3211703.468	2392457.143
30.2	-3000234.443	3211659.712	2392457.143
30.3	-3000281.282	3211615.956	2392457.143
30.4	-3000328.121	3211572.199	2392457.143
30.5	-3000374.959	3211528.441	2392457.143
30.6	-3000421.796	3211484.682	2392457.143
30.7	-3000468.633	3211440.923	2392457.143
30.8	-3000515.469	3211397.163	2392457.143
30.9	-3000562.305	3211353.403	2392457.143
31	-3000609.139	3211309.641	2392457.143
31.1	-3000655.974	3211265.879	2392457.143
31.2	-3000702.807	3211222.117	2392457.143
31.3	-3000749.64	3211178.354	2392457.143
31.4	-3000796.472	3211134.59	2392457.143
31.5	-3000843.304	3211090.825	2392457.143
31.6	-3000890.135	3211047.06	2392457.143
31.7	-3000936.965	3211003.294	2392457.143
31.8	-3000983.795	3210959.527	2392457.143
31.9	-3001030.624	3210915.76	2392457.143
32	-3001077.452	3210871.991	2392457.143
32.1	-3001124.28	3210828.223	2392457.143
32.2	-3001171.107	3210784.453	2392457.143
32.3	-3001217.934	3210740.683	2392457.143
32.4	-3001264.76	3210696.912	2392457.143
32.5	-3001311.585	3210653.141	2392457.143
32.6	-3001358.409	3210609.369	2392457.143
32.7	-3001405.233	3210565.596	2392457.143
32.8	-3001452.057	3210521.822	2392457.143
32.9	-3001498.879	3210478.048	2392457.143
33	-3001545.701	3210434.273	2392457.143
33.1	-3001592.523	3210390.498	2392457.143
33.2	-3001639.344	3210346.721	2392457.143
33.3	-3001686.164	3210302.944	2392457.143
33.4	-3001732.983	3210259.167	2392457.143
33.5	-3001779.802	3210215.389	2392457.143
33.6	-3001826.62	3210171.61	2392457.143
33.7	-3001873.438	3210127.83	2392457.143
33.8	-3001920.255	3210084.049	2392457.143
33.9	-3001967.071	3210040.268	2392457.143
34	-3002013.887	3209996.487	2392457.143
34.1	-3002060.702	3209952.704	2392457.143
34.2	-3002107.516	3209908.921	2392457.143
34.3	-3002154.33	3209865.137	2392457.143
34.4	-3002201.143	3209821.353	2392457.143
34.5	-3002247.955	3209777.568	2392457.143
34.6	-3002294.767	3209733.782	2392457.143
34.7	-3002341.578	3209689.996	2392457.143
34.8	-3002388.389	3209646.208	2392457.143
34.9	-3002435.199	3209602.42	2392457.143
35	-3002482.008	3209558.632	2392457.143
35.1	-3002528.817	3209514.843	2392457.143
35.2	-3002575.625	3209471.053	2392457.143
35.3	-3002622.432	3209427.262	2392457.143
35.4	-3002669.239	3209383.471	2392457.143
35.5	-3002716.045	3209339.679	2392457.143
35.6	-3002762.85	3209295.886	2392457.143
35.7	-3002809.655	3209252.093	2392457.143
35.8	-3002856.459	3209208.299	2392457.143
35.9	-3002903.263	3209164.504	2392457.143
36	-3002950.066	3209120.709	2392457.143
36.1	-3002996.868	3209076.913	2392457.143
36.2	-3003043.669	3209033.116	2392457.143
36.3	-3003090.47	3208989.319	2392457.143
36.4	-3003137.271	3208945.521	2392457.143
36.5	-3003184.07	3208901.722	2392457.143
36.6	-3003230.869	3208857.922	2392457.143
36.7	-3003277.668	3208814.122	2392457.143
36.8	-3003324.466	3208770.321	2392457.143
36.9	-3003371.263	3208726.52	2392457.143
37	-3003418.059	3208682.718	2392457.143
37.1	-3003464.855	3208638.915	2392457.143
37.2	-3003511.65	3208595.111	2392457.143
37.3	-3003558.445	3208551.307	2392457.143
37.4	-3003605.239	3208507.502	2392457.143
37.5	-3003652.032	3208463.696	2392457.143
37.6	-3003698.825	3208419.89	2392457.143
37.7	-3003745.617	3208376.083	2392457.143
37.8	-3003792.408	3208332.275	2392457.143
37.9	-3003839.199	3208288.467	2392457.143
38	-3003885.989	3208244.658	2392457.143
38.1	-3003932.779	3208200.848	2392457.143
38.2	-3003979.567	3208157.038	2392457.143
38.3	-3004026.356	3208113.227	2392457.143
38.4	-3004073.143	3208069.415	2392457.143
38.5	-3004119.93	3208025.603	2392457.143
38.6	-3004166.716	3207981.789	2392457.143
38.7	-3004213.502	3207937.976	2392457.143
38.8	-3004260.287	3207894.161	2392457.143
38.9	-3004307.071	3207850.346	2392457.143
39	-3004353.855	3207806.53	2392457.143
39.1	-3004400.638	3207762.714	2392457.143
39.2	-3004447.42	3207718.896	2392457.143
39.3	-3004494.202	3207675.078	2392457.143
39.4	-3004540.983	3207631.26	2392457.143
39.5	-3004587.764	3207587.441	2392457.143
39.6	-3004634.544	3207543.621	2392457.143
39.7	-3004681.323	3207499.8	2392457.143
39.8	-3004728.102	3207455.979	2392457.143
39.9	-3004774.88	3207412.157	2392457.143
40	-3004821.657	3207368.334	2392457.143
40.1	-3004868.434	3207324.511	2392457.143
40.2	-3004915.21	3207280.687	2392457.143
40.3	-3004961.985	3207236.862	2392457.143
40.4	-3005008.76	3207193.037	2392457.143
40.5	-3005055.534	3207149.21	2392457.143
40.6	-3005102.307	3207105.384	2392457.143
40.7	-3005149.08	3207061.556	2392457.143
40.8	-3005195.853	3207017.728	2392457.143
40.9	-3005242.624	3206973.899	2392457.143
41	-3005289.395	3206930.07	2392457.143
41.1	-3005336.165	3206886.24	2392457.143
41.2	-3005382.935	3206842.409	2392457.143
41.3	-3005429.704	3206798.577	2392457.143
41.4	-3005476.472	3206754.745	2392457.143
41.5	-3005523.24	3206710.912	2392457.143
41.6	-3005570.007	3206667.079	2392457.143
41.7	-3005616.774	3206623.244	2392457.143
41.8	-3005663.539	3206579.409	2392457.143
41.9	-3005710.305	3206535.574	2392457.143
42	-3005757.069	3206491.737	2392457.143
42.1	-3005803.833	3206447.9	2392457.143
42.2	-3005850.596	3206404.063	2392457.143
42.3	-3005897.359	3206360.224	2392457.143
42.4	-3005944.121	3206316.385	2392457.143
42.5	-3005990.882	3206272.546	2392457.143
42.6	-3006037.643	3206228.705	2392457.143
42.7	-3006084.403	3206184.864	2392457.143
42.8	-3006131.162	3206141.022	2392457.143
42.9	-3006177.921	3206097.18	2392457.143
43	-3006224.679	3206053.337	2392457.143
43.1	-3006271.437	3206009.493	2392457.143
43.2	-3006318.194	3205965.648	2392457.143
43.3	-3006364.95	3205921.803	2392457.143
43.4	-3006411.706	3205877.957	2392457.143
43.5	-3006458.461	3205834.111	2392457.143
43.6	-3006505.215	3205790.264	2392457.143
43.7	-3006551.968	3205746.416	2392457.143
43.8	-3006598.722	3205702.567	2392457.143
43.9	-3006645.474	3205658.718	2392457.143
44	-3006692.226	3205614.868	2392457.143
44.1	-3006738.977	3205571.017	2392457.143
44.2	-3006785.727	3205527.166	2392457.143
44.3	-3006832.477	3205483.314	2392457.143
44.4	-3006879.226	3205439.461	2392457.143
44.5	-3006925.975	3205395.608	2392457.143
44.6	-3006972.723	3205351.754	2392457.143
44.7	-3007019.47	3205307.899	2392457.143
44.8	-3007066.217	3205264.044	2392457.143
44.9	-3007112.963	3205220.188	2392457.143
45	-3007159.708	3205176.331	2392457.143
45.1	-3007206.453	3205132.473	2392457.143
45.2	-3007253.197	3205088.615	2392457.143
45.3	-3007299.94	3205044.756	2392457.143
45.4	-3007346.683	3205000.897	2392457.143
45.5	-3007393.425	3204957.037	2392457.143
45.6	-3007440.167	3204913.176	2392457.143
45.7	-3007486.908	3204869.314	2392457.143
45.8	-3007533.648	3204825.452	2392457.143
45.9	-3007580.387	3204781.589	2392457.143
46	-3007627.126	3204737.726	2392457.143
46.1	-3007673.865	3204693.861	2392457.143
46.2	-3007720.602	3204649.996	2392457.143
46.3	-3007767.339	3204606.131	2392457.143
46.4	-3007814.076	3204562.264	2392457.143
46.5	-3007860.812	3204518.397	2392457.143
46.6	-3007907.547	3204474.53	2392457.143
46.7	-3007954.281	3204430.661	2392457.143
46.8	-3008001.015	3204386.792	2392457.143
46.9	-3008047.748	3204342.923	2392457.143
47	-3008094.481	3204299.052	2392457.143
47.1	-3008141.213	3204255.181	2392457.143
47.2	-3008187.944	3204211.309	2392457.143
47.3	-3008234.675	3204167.437	2392457.143
47.4	-3008281.405	3204123.564	2392457.143
47.5	-3008328.134	3204079.69	2392457.143
47.6	-3008374.863	3204035.815	2392457.143
47.7	-3008421.591	3203991.94	2392457.143
47.8	-3008468.318	3203948.064	2392457.143
47.9	-3008515.045	3203904.188	2392457.143
48	-3008561.771	3203860.311	2392457.143
48.1	-3008608.497	3203816.433	2392457.143
48.2	-3008655.222	3203772.554	2392457.143
48.3	-3008701.946	3203728.675	2392457.143
48.4	-3008748.669	3203684.795	2392457.143
48.5	-3008795.392	3203640.914	2392457.143
48.6	-3008842.115	3203597.033	2392457.143
48.7	-3008888.836	3203553.151	2392457.143
48.8	-3008935.557	3203509.268	2392457.143
48.9	-3008982.278	3203465.385	2392457.143
49	-3009028.998	3203421.501	2392457.143
49.1	-3009075.717	3203377.616	2392457.143
49.2	-3009122.435	3203333.731	2392457.143
49.3	-3009169.153	3203289.845	2392457.143
49.4	-3009215.87	3203245.958	2392457.143
49.5	-3009262.587	3203202.071	2392457.143
49.6	-3009309.303	3203158.182	2392457.143
49.7	-3009356.018	3203114.294	2392457.143
49.8	-3009402.733	3203070.404	2392457.143
49.9	-3009449.447	3203026.514	2392457.143
50	-2986059.832	3224842.864	2392457.143
50.49606718	-3259127.397	2507015.148	2851845.706
51.97644546	-3409645.329	1588700.962	3300057.852
54.41778837	-3390184.986	1748736.424	3238614.908
57.78159449	-3410303.793	1520405.325	3331398.248
62.01481459	-3404626.599	1525455.939	3334894.174
67.05068824	-3413649.697	1298868.432	3420519.486
72.80979673	-3410437.4	1102917.591	3491777.076
79.20131546	-3398538.701	804283.7222	3583724.387
86.12444636	-3362642.192	426797.4764	3681100.243
93.47000754	-3319375.289	120985.8053	3742609.712
101.1221551	-3225960.629	-339965.5211	3810199.156
108.9602101	-3163608.318	-576410.9386	3833973.04
116.8605617	-3034430.664	-998241.5533	3851721.759
124.6986167	-2986301.257	-1118771.797	3856211.939
132.3507643	-2861860.653	-1436661.022	3845227.529
139.6963255	-2842409.83	-1462357.641	3849965.303
146.6194564	-2741716.446	-1683499.943	3832601.611
153.0109751	-2741255.397	-1661022.658	3842725.549
158.7700836	-2664983.742	-1816223.426	3826122.095
163.8059572	-2675127.833	-1777014.191	3837437.677
168.0391773	-2617106.063	-1889584.786	3823642.442
171.4029834	-2632631.952	-1845174.837	3834657.084
173.8443264	-2586399.834	-1936300.356	3821163.858
175.3247046	-2618142.89	-1861463.283	3836704.112
175.8207718	-2868304.211	-1249480.302	3905336.655
