#Fig C1. Drag Coefficient For Fuselage Mid Section
0.314697	0.235696
0.413955	0.249074
0.472270	0.280211
0.489705	0.309107
0.506696	0.482449
0.541627	0.520242
0.629087	0.571392
0.710787	0.595873
0.792481	0.622576
0.901558	1.24263
0.919027	1.26041
0.959976	1.24043
1.06542	1.14048
1.16493	1.07163
1.28775	1.02280
1.42215	1.00286
1.66753	0.987411
2.47368	0.961102
3.06952	0.948034
4.97388	0.897769
