# Fig B1. Drag Coefficient for Forward ET section
0.0287012	0.904290
0.158147	0.900292
0.222979	0.871816
0.277855	0.639668
0.310345	0.607100
0.418253	0.594943
0.536864	0.603159
0.633803	0.635802
1.11669	1.24301
1.23477	1.38157
1.32082	1.43865
1.41781	1.45907
1.53647	1.45507
1.64441	1.43476
2.03306	1.34538
2.43241	1.28043
2.88566	1.21960
3.29570	1.17503
3.72730	1.13455
4.38540	1.09420
4.98955	1.05789
5.01274	0.662790
6.94341	0.659840
