# Fig A8. Drag Coefficient for SRM Propellant Cubes
0.112185	0.746772
0.247286	0.753743
0.414513	0.770939
0.568736	0.815266
0.703606	0.869748
0.787062	0.910585
0.966595	1.04318
1.08851	1.11462
1.21695	1.16909
1.35835	1.20322
1.48698	1.21697
1.66081	1.20024
1.98922	1.15317
2.16308	1.12965
2.36909	1.11296
2.69087	1.10661
4.96891	1.09613
