# Fig A4. Drag Coefficient for SRB Motor Case Segments
0.0653595	1.81379
0.156863	1.71724
0.359477	1.69655
0.555556	1.72414
0.640523	1.77241
0.673203	1.84828
0.712418	1.90345
0.751634	1.86897
0.830065	1.81379
0.862745	1.97931
0.928105	2.51034
0.954248	2.55862
0.986928	2.51034
1.01307	2.36552
1.09804	2.13793
1.20915	1.94483
1.35294	1.78621
1.54248	1.66207
1.79739	1.57931
2.25490	1.52414
3.01961	1.46207
4.98039	1.46207
